id,charge_id,invoice_id,payment_method,transaction_id,payment_time,last_name,first_name,address1,address2,zipcode,city,state,phone,email,remark,total_price,charge_items,card_number,card_type,installment_months,currency,payout_id,tax,tax_lines
1aKh7A2phMo,1Xl6JN7TkIY-02,1Xl6JN7TkIY-2025-01,CREDIT_CARD,6983018643641,2025-01-20 05:02:06.000000,Hoang,NguyenAnh,America,Wall street123,77062,Houston,Texas,+16028672690,dao.nguyen+4@ntq-solution.com.vn,,34.6400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5p8zTZ1k-02""}]",**** **** **** 4444,MASTERCARD,,USD,,2.6400,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.0},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.32},{""title"":""Harris Co Esd 16 Sp"",""rate"":0.01,""price"":0.32}]"
1aKh7FdlNl4,1Xjjjtso8E9-01,1Xjjjtso8E9-2025-01,CREDIT_CARD,6983019331769,2025-01-20 05:02:45.000000,Nguyen,Tung,1 street,1 street,77021,Houston,Texas,6024213544,tung.nguyen16+2@ntq-solution.com.vn,,6.5800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.08,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.08,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wg82XdP-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB6lK3YbbG-01""}]",**** **** **** 4242,VISA,,USD,,0.5000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.38},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
1aKh7GSE7Ua,1Xjjjtso8E9-02,1Xjjjtso8E9-2025-01,CREDIT_CARD,6983019364537,2025-01-20 05:02:49.000000,Nguyen,Tung,1 street,1 street,77021,Houston,Texas,6024213544,tung.nguyen16+2@ntq-solution.com.vn,,44.3800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":36.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":36.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wg82XdR-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1Xjjjtso8E9-02-1Zp01ePac5X""}]",**** **** **** 4242,VISA,,USD,,3.3800,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.56},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.41},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.41}]"
1aKh7PMJvVv,1XgCEnGEfL5-01,1XgCEnGEfL5-2025-01,CREDIT_CARD,6983020675257,2025-01-20 05:04:02.000000,V*,N***g,test address 1221,test address 1221,77069,Houston,Texas,6022453612,nhungvu591998@gmail.com,,6.4500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":0.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":0.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xE2Fmot-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XgCEnGEfL5-01-1ZBAAOuUfcI""}]",**** **** **** 5904,DINERS_CLUB,,USD,,0.4900,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.37},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06},{""title"":""Harris Co Emergency Services District 29 Sp"",""rate"":0.01,""price"":0.06}]"
1aKh7Q1TlNZ,1XgCEnGEfL5-02,1XgCEnGEfL5-2025-01,CREDIT_CARD,6983020773561,2025-01-20 05:04:06.000000,V*,N***g,test address 1221,test address 1221,77069,Houston,Texas,6022453612,nhungvu591998@gmail.com,,40.0500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xE2Fmov-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XgCEnGEfL5-02-1Zp01ePJ0wB""}]",**** **** **** 5904,DINERS_CLUB,,USD,,3.0500,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.31},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.37},{""title"":""Harris Co Emergency Services District 29 Sp"",""rate"":0.01,""price"":0.37}]"
1aKh7kzWb9Q,0105431900013-0201-30000A-01,0105431900013-0201-30000A-2025-01,CREDIT_CARD,6983022543033,2025-01-20 05:07:04.000000,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,thuy.nguyen7@ntq-solution.com.vn,,20.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":12.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":12.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qdPtbZe-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431900013-0201-30000A-01-1Zp01eS90La""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7nBUSSo,0105431900012-0101-30000A-02,0105431900012-0101-30000A-2025-01,CREDIT_CARD,6983022706873,2025-01-20 05:07:16.000000,Nguyen,Hanh,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,Texas,+16029876543,hanh.nguyen17+2@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qFEIl6a-02""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7sw0dqv,0105431700079-0201-30000A-02,0105431700079-0201-30000A-2025-01,CREDIT_CARD,6983023263929,2025-01-20 05:07:49.000000,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,thuy.nguyen7@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5ofyPukL-02""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7te0T1D,0105431700011-0201-30000A-01,0105431700011-0201-30000A-2025-01,CREDIT_CARD,6983023329465,2025-01-20 05:07:52.000000,ho,Ho,3333 raleigh st.,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,dao.nguyen+1@ntq-solution.com.vn,,20.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":12.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":12.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oO6XWht-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431700011-0201-30000A-01-1Zp01ePJ0wK""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7v6YVWB,0105431700011-0101-30000A-01,0105431700011-0101-30000A-2025-01,CREDIT_CARD,6983023395001,2025-01-20 05:08:00.000000,ho,Ho,3333 raleigh st.,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,dao.nguyen+1@ntq-solution.com.vn,,20.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":12.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":12.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5px761sM-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431700011-0101-30000A-01-1Zp01ePJ0wH""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7voYKgT,0105431700011-0101-30000A-02,0105431700011-0101-30000A-2025-01,CREDIT_CARD,6983023526073,2025-01-20 05:08:04.000000,ho,Ho,3333 raleigh st.,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,dao.nguyen+1@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5px761sO-02""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7HB8bTM,1XIqAJaLeHz-01,1XIqAJaLeHz-2025-01,CREDIT_CARD,6983019561145,2025-01-20 05:02:58.000000,le,thuy,hn,hn,77021,Houston,Texas,+12125551234,thuy.le2@ntq-solution.com.vn,,6.4500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":0.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":0.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0vdnuNdA-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5vP1vURU-01""}]",**** **** **** 4444,MASTERCARD,,USD,,0.4900,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.37},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
1aKh7QwJOoy,1XgCEnGEfL5-03,1XgCEnGEfL5-2025-01,CREDIT_CARD,6983020806329,2025-01-20 05:04:10.000000,V*,N***g,test address 1221,test address 1221,77069,Houston,Texas,6022453612,nhungvu591998@gmail.com,,34.6400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xE2Fmox-03""}]",**** **** **** 5904,DINERS_CLUB,,USD,,2.6400,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.0},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.32},{""title"":""Harris Co Emergency Services District 29 Sp"",""rate"":0.01,""price"":0.32}]"
1aKh7lh15TQ,0105431900013-0201-30000A-02,0105431900013-0201-30000A-2025-01,CREDIT_CARD,6983022641337,2025-01-20 05:07:08.000000,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,thuy.nguyen7@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qdPtbZg-02""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7mQiVQ6,0105431900012-0101-30000A-01,0105431900012-0101-30000A-2025-01,CREDIT_CARD,6983022674105,2025-01-20 05:07:11.000000,Nguyen,Hanh,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,Texas,+16029876543,hanh.nguyen17+2@ntq-solution.com.vn,,29.5000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":21.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":21.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qFEIl6Y-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431900012-0101-30000A-01-1Zp01eNJotz""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7nvow5l,0105431800003-0301-30000A-01,0105431800003-0301-30000A-2025-01,CREDIT_CARD,6983022772409,2025-01-20 05:07:20.000000,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,thuy.nguyen7@ntq-solution.com.vn,,30.1000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":22.8,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":22.8,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5p3TQvWP-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431800003-0301-30000A-01-1Zp01eQ9oNh""}]",**** **** **** 4242,VISA,,USD,,2.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.74},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.28},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.28}]"
1aKh7ocxxrr,0105431800003-0301-30000A-02,0105431800003-0301-30000A-2025-01,CREDIT_CARD,6983022805177,2025-01-20 05:07:24.000000,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,thuy.nguyen7@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5p3TQvWR-02""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7pK6zdx,0105431800003-0201-30000A-01,0105431800003-0201-30000A-2025-01,CREDIT_CARD,6983022936249,2025-01-20 05:07:28.000000,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,thuy.nguyen7@ntq-solution.com.vn,,30.1000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":22.8,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":22.8,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5p0LYuLY-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431800003-0201-30000A-01-1Zp01eRrPCO""}]",**** **** **** 4242,VISA,,USD,,2.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.74},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.28},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.28}]"
1aKh7q0PE1r,0105431800003-0201-30000A-02,0105431800003-0201-30000A-2025-01,CREDIT_CARD,6983023001785,2025-01-20 05:07:32.000000,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,thuy.nguyen7@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5p0LYuLa-02""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7qhpqw7,0105431800003-0101-30000A-01,0105431800003-0101-30000A-2025-01,CREDIT_CARD,6983023067321,2025-01-20 05:07:37.000000,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,thuy.nguyen7@ntq-solution.com.vn,,30.1000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":22.8,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":22.8,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oZWkhid-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431800003-0101-30000A-01-1Zp01ePJ0wS""}]",**** **** **** 4242,VISA,,USD,,2.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.74},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.28},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.28}]"
1aKh7rSffP3,0105431800003-0101-30000A-02,0105431800003-0101-30000A-2025-01,CREDIT_CARD,6983023132857,2025-01-20 05:07:41.000000,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,thuy.nguyen7@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oZWkhif-02""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7sC5UDf,0105431700079-0201-30000A-01,0105431700079-0201-30000A-2025-01,CREDIT_CARD,6983023165625,2025-01-20 05:07:45.000000,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,thuy.nguyen7@ntq-solution.com.vn,,21.5000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":13.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":13.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5ofyPukJ-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431700079-0201-30000A-01-1Zp01eRZo3V""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7uPTLBN,0105431700011-0201-30000A-02,0105431700011-0201-30000A-2025-01,CREDIT_CARD,6983023362233,2025-01-20 05:07:57.000000,ho,Ho,3333 raleigh st.,"Houston, TX 77021, USA",77069,Houston,Texas,+84362677240,dao.nguyen+1@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oO6XWhv-02""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh7z9XlxD,0105430600018-0101-30000A-01,0105430600018-0101-30000A-2025-01,CREDIT_CARD,6983023886521,2025-01-20 05:08:24.000000,Test,NTQ,3333 raleigh st.,"47 W 13th St, New York, NY 10011, USA",77021,Houston,Texas,+16029876543,hanh.nguyen17+6@ntq-solution.com.vn,,48.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oOVnpKv-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105430600018-0101-30000A-01-1Zp01eS90NK""}]",**** **** **** 4242,VISA,,USD,,3.7100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]"
1aKh820fT86,0105430300029-0101-30000A-03,0105430300029-0101-30000A-2025-01,CREDIT_CARD,6983024148665,2025-01-20 05:08:41.000000,Nguyen,Tung,a1,a2,77069,Houston,Texas,9722614900,tungnt@2-b.io,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wbA3lkD-03""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4},{""title"":""Harris Co Emergency Services District 29 Sp"",""rate"":0.01,""price"":0.4}]"
1aKh83OfvXw,0105429600063-0101-30000A-02,0105429600063-0101-30000A-2025-01,CREDIT_CARD,6983024279737,2025-01-20 05:08:50.000000,Nguyen,Tung,1 street,1 street,77021,Houston,Texas,6024213544,tung.nguyen16+2@ntq-solution.com.vn,,48.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0vvwoiES-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105429600063-0101-30000A-02-1Zp01eMBQKj""}]",**** **** **** 4242,VISA,,USD,,3.7100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]"
