id,contract_id,payment_method,transaction_id,monthly_total_price,monthly_discount_price,subscription_payment_day,last_name,first_name,address1,address2,zipcode,city,state,phone,email,card_number,card_type,item_monthly_price,monthly_tax,currency
1WjqcWejdnk,1WjqcWejdnj,CREDIT_CARD,,36.00,4.00,10,Schumm,Jarrod,27848 Bahringer Mill,Apt. 553,75233,Dallas,TX,+17553659776,kenny.morar@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqcbTWyNw,1WjqcbTWyNv,CREDIT_CARD,,36.00,4.00,10,MacGyver,Ebony,0296 Madelaine Valley,Suite 435,75210,Dallas,TX,+16689928216,grady.hayes@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqcgNvFEn,1WjqcgNvFEm,CREDIT_CARD,,36.00,4.00,10,Daugherty,Geraldine,1966 Hane Ranch,Apt. 523,75233,Dallas,TX,+17160287369,jefferson.cole@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Wjqcl3LoWT,1Wjqcl3LoWS,CREDIT_CARD,,36.00,4.00,10,Kling,Pat,58720 Dorathy Rest,Suite 429,75007,Dallas,TX,+13004078538,lu.johnson@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqcpSWD4c,1WjqcpSWD4b,CREDIT_CARD,,36.00,4.00,10,Wilderman,Florrie,9371 Kemmer Alley,Suite 760,75203,Dallas,TX,+14075188943,jamey.bashirian@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqcuY3sJq,1WjqcuY3sJp,CREDIT_CARD,,36.00,4.00,10,Hilpert,Phil,590 January Plains,Apt. 267,75007,Dallas,TX,+16229993273,christopher.spinka@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqcypkQ5n,1WjqcypkQ5m,CREDIT_CARD,,36.00,4.00,10,Buckridge,Angel,902 Kerluke Mountain,Apt. 293,75032,Dallas,TX,+13164055306,tamica.collins@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Wjqd34JNR2,1Wjqd34JNR1,CREDIT_CARD,,36.00,4.00,10,Predovic,Lissa,11294 Nikia Ports,Suite 991,78613,Austin,TX,+17792412983,darrin.schaden@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Wjqd7Z9kY7,1Wjqd7Z9kY6,CREDIT_CARD,,36.00,4.00,10,Cremin,Sherise,867 Bashirian Park,Apt. 408,78703,Austin,TX,+10470005257,marth.jacobi@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqdBqSPoH,1WjqdBqSPoG,CREDIT_CARD,,36.00,4.00,10,Purdy,Philip,10993 Ebert Way,Apt. 664,78653,Austin,TX,+11236199533,karissa.beatty@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqdFYCBQa,1WjqdFXuaIV,CREDIT_CARD,,36.00,4.00,10,Hand,Marlana,9317 Dicki Parkway,Apt. 908,78617,Austin,TX,+15493716864,gertrudis.nienow@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqdcWHj67,1WjqdcWHj66,CREDIT_CARD,,36.00,4.00,10,Nader,Alan,56382 Glen Walks,Apt. 178,78652,Austin,TX,+15080822520,willy.veum@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Wjqe7Msved,1Wjqe7Msvec,CREDIT_CARD,,36.00,4.00,10,Leffler,Margareta,7609 Arnita Radial,Suite 278,78702,Austin,TX,+10715251553,florentino.hilpert@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqeBCBaQK,1WjqeBCBaQJ,CREDIT_CARD,,36.00,4.00,10,Considine,Hans,89703 Allegra Parkway,Suite 128,78613,Austin,TX,+11021436862,ralph.collins@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqeMAa4B3,1WjqeMAa4B2,CREDIT_CARD,,36.00,4.00,10,Muller,Lavina,464 Williamson Forest,Suite 227,78660,Austin,TX,+19273247123,dovie.bruen@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqeQmQ8Bm,1WjqeQmQ8Bl,CREDIT_CARD,,36.00,4.00,10,Welch,Adelia,147 Waelchi Walks,Suite 567,78641,Austin,TX,+16205768835,adriene.howell@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqeUXSo0V,1WjqeUXSo0U,CREDIT_CARD,,36.00,4.00,10,Nitzsche,Albert,68346 Metz Island,Suite 415,78704,Austin,TX,+15918535615,lamar.strosin@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Wjqeua1Btc,1Wjqeua1Btb,CREDIT_CARD,,36.00,4.00,10,Morar,Millard,40531 Gerardo Haven,Suite 937,77006,Houston,TX,+13456156121,eleonor.bradtke@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Wjqf6ta9ov,1Wjqf6ta9ou,CREDIT_CARD,,36.00,4.00,10,Trantow,Porter,83847 Catrina Branch,Apt. 221,77006,Houston,TX,+16295473687,june.wiegand@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqfS289Ok,1WjqfS289Oj,CREDIT_CARD,,36.00,4.00,10,Rolfson,China,251 Hane Valley,Apt. 686,77016,Houston,TX,+14686248726,lashonda.lesch@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1X0RfOFP0WR,1X0RfOFP0WQ,CREDIT_CARD,,64.80,7.20,10,Rohan,Edmundo,36811 Enoch Walks,Suite 252,77006,Houston,TX,+14365492571,marcelino.bergstrom@gmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1X75HViq5xT,1X75HViq5xS,CREDIT_CARD,,32.40,3.60,20,West,Keren,53968 Smitham Crest,Suite 932,75210,Dallas,TX,+15818746334,lenard.bernhard@hotmail.com,3333-33**-****-****,VISA,36.00,0.00,USD
1X75HjH2l76,1X75HjH2l75,CREDIT_CARD,,64.80,7.20,20,Gottlieb,Danial,770 Paucek Glens,Apt. 584,75001,Dallas,TX,+14899019034,levi.crist@hotmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1X8kFxYynJm,1X8kFxYynJl,CREDIT_CARD,,28.80,3.20,10,Osinski,Magan,4085 O'Reilly Isle,Suite 155,77004,Houston,TX,+17963354172,gayle.russel@gmail.com,3333-33**-****-****,VISA,32.00,0.00,USD
1XAbqjcKBKg,1XAbqjcKBKf,CREDIT_CARD,gid://shopify/OrderTransaction/7391948734742,45.00,0.00,10,Nguyen,Hanh,Testarossa Winery,"",77021,Houston,TX,+16029876543,hanh.nguyen17+1@ntq-solution.com.vn,•••• •••• •••• 4242,Visa,45.00,0.00,USD
1XCHATckfqp,1XCHATcT4ik,CREDIT_CARD,gid://shopify/OrderTransaction/6791327908025,24.00,0.00,10,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,•••• •••• •••• 4242,Visa,24.00,0.00,USD
1XCHATckfqr,1XCHATckfqq,CREDIT_CARD,gid://shopify/OrderTransaction/6791327908025,24.00,0.00,10,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,•••• •••• •••• 4242,Visa,24.00,0.00,USD
1XCHATckfqt,1XCHATckfqs,CREDIT_CARD,gid://shopify/OrderTransaction/6791327908025,24.00,0.00,10,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,•••• •••• •••• 4242,Visa,24.00,0.00,USD
1XIhfBqunLK,1XIhfBqdCDF,CREDIT_CARD,,64.80,7.20,10,Turcotte,Ahmed,40088 Ratke Station,Apt. 429,75233,Dallas,TX,+15305507487,lynette.daniel@yahoo.com,3333-33**-****-****,VISA,72.00,0.00,USD
1XKU4gAm0fd,1XKU4gAm0fc,CREDIT_CARD,gid://shopify/OrderTransaction/6800411885753,24.00,0.00,10,le,thuy,ht,"",77021,Houston,TX,+12125551234,thuy.le2@ntq-solution.com.vn,•••• •••• •••• 4444,Mastercard,24.00,0.00,USD
1XKU4gAm0ff,1XKU4gAm0fe,CREDIT_CARD,gid://shopify/OrderTransaction/6800411885753,24.00,0.00,10,le,thuy,ht,"",77021,Houston,TX,+12125551234,thuy.le2@ntq-solution.com.vn,•••• •••• •••• 4444,Mastercard,24.00,0.00,USD
1XNgIOpWqht,1XNgIOpWqhs,CREDIT_CARD,,54.00,6.00,10,Runte,Toby,2336 Salvatore Throughway,Suite 652,75006,Dallas,TX,+17845236582,adriana.feest@gmail.com,3333-33**-****-****,VISA,60.00,0.00,USD
1XPrYGp8saC,1XPrYGp8saB,CREDIT_CARD,gid://shopify/OrderTransaction/6805644935353,45.00,0.00,10,Vu,Nhung,aaaâ,"",77069,Houston,TX,6022453656,nhung.vu@ntq-solution.com.vn,•••• •••• •••• 4242,Visa,45.00,0.00,USD
1XPrYGp8saE,1XPrYGp8saD,CREDIT_CARD,gid://shopify/OrderTransaction/6805644935353,45.00,0.00,10,Vu,Nhung,aaaâ,"",77069,Houston,TX,6022453656,nhung.vu@ntq-solution.com.vn,•••• •••• •••• 4242,Visa,45.00,0.00,USD
1XPrYGp8saG,1XPrYGp8saF,CREDIT_CARD,gid://shopify/OrderTransaction/6805644935353,45.00,0.00,10,Vu,Nhung,aaaâ,"",77069,Houston,TX,6022453656,nhung.vu@ntq-solution.com.vn,•••• •••• •••• 4242,Visa,45.00,0.00,USD
1XUpHGuEBlt,1XUpHGuEBls,CREDIT_CARD,gid://shopify/OrderTransaction/6813149593785,40.00,0.00,10,Nguyen,Hanh,houten,"",77069,Houston,TX,2032548094,hanh.nguyen17+3@ntq-solution.com.vn,•••• •••• •••• 1117,Discover,40.00,0.00,USD
1XXotZ1gE4W,1XXotZ1gE4V,CREDIT_CARD,gid://shopify/OrderTransaction/6941600645336,40.00,0.00,10,Ng**en,An**ao,3333 raleigh st.,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1XXotZ1gE4Y,1XXotZ1gE4X,CREDIT_CARD,gid://shopify/OrderTransaction/6941600645336,40.00,0.00,10,Ng**en,An**ao,3333 raleigh st.,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1XXotZ1xpCe,1XXotZ1xpCd,CREDIT_CARD,gid://shopify/OrderTransaction/6941600645336,40.00,0.00,10,Ng**en,An**ao,3333 raleigh st.,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1XZM6NxWGle,1XZM6NxWGld,CREDIT_CARD,,36.00,4.00,20,Macejkovic,Floyd,10841 Jospeh Center,Suite 994,77004,Houston,TX,+11635422468,tamar.balistreri@example.com,3333-33**-****-****,VISA,40.00,0.00,USD
1XZMM17bdAX,1XZMM17bdAW,CREDIT_CARD,,64.80,7.20,10,Baumbach,Hermina,702 Danelle Knolls,Apt. 401,78641,Austin,TX,+15760423669,valda.lesch@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1XZMMKYHFM9,1XZMMKYHFM8,CREDIT_CARD,,21.60,2.40,20,Funk,Joeann,049 Gislason Gardens,Suite 864,78664,Austin,TX,+10990346876,adolph.weissnat@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1WjqdJsR7NJ,1WjqdJsR7NI,CREDIT_CARD,,36.00,4.00,10,Abshire,Mike,3173 Roberts Tunnel,Apt. 811,78641,Austin,TX,+15333013839,brenton.windler@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1X0RfYXqZAM,1X0RfYXqZAL,CREDIT_CARD,,28.80,3.20,20,Greenholt,Gilberto,2866 Boyer Lights,Suite 365,77013,Houston,TX,+17805716943,desmond.shanahan@hotmail.com,3333-33**-****-****,VISA,32.00,0.00,USD
1X0RgR2Xwl5,1X0RgR2Xwl4,CREDIT_CARD,,64.80,7.20,20,Hamill,Brice,048 Shani Mall,Apt. 368,77004,Houston,TX,+13818770492,tiffani.schamberger@hotmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1X75I33j1J5,1X75I33j1J4,CREDIT_CARD,,32.40,3.60,20,D'Amore,Bryce,51006 Ricky Inlet,Apt. 408,75019,Dallas,TX,+10761259233,chauncey.runte@hotmail.com,3333-33**-****-****,VISA,36.00,0.00,USD
1X75IXpme5i,1X75IXpme5h,CREDIT_CARD,,28.80,3.20,10,Tremblay,Annette,887 Angie Ridges,Apt. 329,75203,Dallas,TX,+13197027980,elroy.murphy@gmail.com,3333-33**-****-****,VISA,32.00,0.00,USD
1X75IxJzYPL,1X75IxJzYPK,CREDIT_CARD,,54.00,6.00,10,Doyle,Mattie,63567 Leandra Brooks,Apt. 439,75032,Dallas,TX,+14746401666,spencer.kirlin@gmail.com,3333-33**-****-****,VISA,60.00,0.00,USD
1X75J3VlEPQ,1X75J3VlEPP,CREDIT_CARD,,36.00,4.00,20,Lockman,Phylicia,7475 Craig Forge,Apt. 122,75006,Dallas,TX,+19458738848,karlyn.kunde@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1X75JFlLod7,1X75JFlLod6,CREDIT_CARD,,21.60,2.40,20,Kunze,Louanne,6735 Hiram Trail,Suite 746,75050,Dallas,TX,+16033331729,lavonna.zulauf@hotmail.com,3333-33**-****-****,VISA,24.00,0.00,USD
1X75Jm4DSkO,1X75Jm3vrcJ,CREDIT_CARD,,64.80,7.20,10,Bogan,Angela,3998 Ryan Plaza,Suite 465,78641,Austin,TX,+16172493613,eddy.beer@hotmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1X75Jqv6Gld,1X75Jqv6Glc,CREDIT_CARD,,21.60,2.40,10,Tremblay,Loren,82863 Yundt Loaf,Apt. 168,78652,Austin,TX,+19307134771,macy.wolff@gmail.com,3333-33**-****-****,VISA,24.00,0.00,USD
1X75K5M5UyE,1X75K5M5UyD,CREDIT_CARD,,28.80,3.20,10,Block,Carlee,3125 Hiedi Mews,Suite 858,78712,Austin,TX,+15670705547,antonia.leannon@gmail.com,3333-33**-****-****,VISA,32.00,0.00,USD
1X75KG78qmt,1X75KG78qms,CREDIT_CARD,,21.60,2.40,10,Reinger,Fabiola,175 Jasper Prairie,Suite 404,78701,Austin,TX,+10734451956,paulette.davis@yahoo.com,3333-33**-****-****,VISA,24.00,0.00,USD
1X75KKm6VLQ,1X75KKm6VLP,CREDIT_CARD,,64.80,7.20,20,Kling,Precious,47971 Jacobson Mill,Suite 574,78703,Austin,TX,+14999321449,lyn.schultz@hotmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1X75KUKmx5B,1X75KUKVLx6,CREDIT_CARD,,64.80,7.20,20,Toy,Merrill,07803 Natalya Courts,Suite 350,78653,Austin,TX,+17398716669,oscar.parker@gmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1X75KjCAtRq,1X75KjBtIJl,CREDIT_CARD,,32.40,3.60,20,Jakubowski,Serita,83256 Stuart Stream,Suite 350,78704,Austin,TX,+10315553792,beverlee.bartoletti@hotmail.com,3333-33**-****-****,VISA,36.00,0.00,USD
1X75KoM4pBP,1X75KoLnE3K,CREDIT_CARD,,64.80,7.20,20,Larson,Leeanna,455 Quitzon Lane,Suite 645,78717,Austin,TX,+12219296411,humberto.welch@gmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1X8kG9nNa5X,1X8kG9nNa5W,CREDIT_CARD,,54.00,6.00,10,Homenick,Desmond,89872 Jeromy Place,Apt. 345,77013,Houston,TX,+10730603751,alejandra.rogahn@yahoo.com,3333-33**-****-****,VISA,60.00,0.00,USD
1XCHAzQAAnt,1XCHAzQAAns,CREDIT_CARD,gid://shopify/OrderTransaction/6792333197497,40.00,0.00,10,hj,k,3333 raleigh st.,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1XCHAzQAAnv,1XCHAzQAAnu,CREDIT_CARD,gid://shopify/OrderTransaction/6792333197497,40.00,0.00,10,hj,k,3333 raleigh st.,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1XCHAzQAAnx,1XCHAzQAAnw,CREDIT_CARD,gid://shopify/OrderTransaction/6792333197497,40.00,0.00,10,hj,k,3333 raleigh st.,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1XIhfS0RdSq,1XIhfS0RdSp,CREDIT_CARD,,24.30,2.70,20,Yundt,Marcelino,573 Wehner Manors,Apt. 708,75233,Dallas,TX,+12798453134,erasmo.kerluke@hotmail.com,3333-33**-****-****,VISA,27.00,0.00,USD
1XIhfcIGIll,1XIhfcIGIlk,CREDIT_CARD,,64.80,7.20,10,Bauch,Freeman,023 Swift Plain,Suite 566,75210,Dallas,TX,+16314997922,pilar.frami@gmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1XIhg1TjhSU,1XIhg1TjhST,CREDIT_CARD,,64.80,7.20,20,Ullrich,Harvey,26417 Linn Isle,Apt. 133,75203,Dallas,TX,+15510788318,douglas.schumm@gmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1XKU5OBBGtZ,1XKU5OBBGtY,CREDIT_CARD,gid://shopify/OrderTransaction/6800411885753,24.00,0.00,10,le,thuy,ht,"",77021,Houston,TX,+12125551234,thuy.le2@ntq-solution.com.vn,•••• •••• •••• 4444,Mastercard,24.00,0.00,USD
1XKU5OBBGtb,1XKU5OBBGta,CREDIT_CARD,gid://shopify/OrderTransaction/6800411885753,24.00,0.00,10,le,thuy,ht,"",77021,Houston,TX,+12125551234,thuy.le2@ntq-solution.com.vn,•••• •••• •••• 4444,Mastercard,24.00,0.00,USD
1XNgIXFFZoQ,1XNgIXFFZoP,CREDIT_CARD,,21.60,2.40,20,Hammes,Brendon,029 Zieme Ports,Apt. 754,75270,Dallas,TX,+19394496665,aron.stehr@gmail.com,3333-33**-****-****,VISA,24.00,0.00,USD
1XNgImouwTL,1XNgImouwTK,CREDIT_CARD,,64.80,7.20,10,Wisoky,Denna,3096 Geraldo Drive,Suite 153,75126,Dallas,TX,+12135038550,edith.gerhold@hotmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1XPrnQkOvkI,1XPrnQkOvkH,CREDIT_CARD,gid://shopify/OrderTransaction/6933794291928,40.00,0.00,10,Nguyen,Anhdao,Ha Noi,Ha Dong,77068,Houston,TX,6025566896,dao.nguyen+1@ntq-solution.com.vn,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1XUrawI60ns,1XUrawI60nr,CREDIT_CARD,,54.00,6.00,10,Dickens,Alberto,56253 Giovanna Parkway,Apt. 729,78702,Austin,TX,+14591578595,noel.damore@example.com,3333-33**-****-****,VISA,60.00,0.00,USD
1XXqTuMEwwN,1XXqTuMEwwM,CREDIT_CARD,gid://shopify/OrderTransaction/6941626925272,40.00,0.00,10,H***g,Ng*****nh,America,Wall street,77062,Houston,TX,6028672960,dao.nguyen+4@ntq-solution.com.vn,•••• •••• •••• 4444,Mastercard,40.00,0.00,USD
1XZM6frWm11,1XZM6frWm10,CREDIT_CARD,,28.80,3.20,10,Huels,Juli,044 Lyndon Street,Suite 154,77006,Houston,TX,+11110272938,jim.welch@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1XZM7KZXwlv,1XZM7KZXwlu,CREDIT_CARD,,64.80,7.20,10,Wuckert,Ronny,160 Mills Roads,Suite 975,77015,Houston,TX,+10972079087,garth.keeling@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1XZM7ak7ADF,1XZM7ak7ADE,CREDIT_CARD,,28.80,3.20,10,Herman,Babette,599 Renato Mission,Suite 233,77008,Houston,TX,+14639820768,reena.monahan@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1XZM7sY1B5b,1XZM7sY1B5a,CREDIT_CARD,,64.80,7.20,10,Erdman,Rana,91005 Logan Glens,Apt. 398,77014,Houston,TX,+18251886501,kris.bergnaum@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1WjqdNtwWjm,1WjqdNtwWjl,CREDIT_CARD,,36.00,4.00,10,Abbott,Christy,920 Jarrett Falls,Suite 990,78717,Austin,TX,+10585939539,vanna.flatley@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WjqdglhTpk,1WjqdglhTpj,CREDIT_CARD,,36.00,4.00,10,Adams,Shirlee,4050 Zulauf Circle,Apt. 156,78705,Austin,TX,+16891675115,carmon.bauch@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Wjqdocn94P,1WjqdocVXwK,CREDIT_CARD,,36.00,4.00,10,Price,Kraig,980 Zulauf Meadows,Suite 970,78702,Austin,TX,+19592569098,patrick.satterfield@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Wjqe00RwSw,1Wjqe00RwSv,CREDIT_CARD,,36.00,4.00,10,Pfeffer,Noriko,908 Graham Throughway,Suite 296,78704,Austin,TX,+14567266075,joanna.kulas@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1X0RgF6Tzax,1X0RgF6Tzaw,CREDIT_CARD,,32.40,3.60,10,Considine,Monte,62057 Matthew Harbor,Apt. 953,77005,Houston,TX,+15081687202,brian.champlin@gmail.com,3333-33**-****-****,VISA,36.00,0.00,USD
1X0RgbUEsfc,1X0RgbUEsfb,CREDIT_CARD,,36.00,4.00,20,Bartell,Darell,3455 Timmy Forge,Suite 309,77016,Houston,TX,+16330574824,cody.labadie@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1X0Rgm8lSNV,1X0Rgm8lSNU,CREDIT_CARD,,64.80,7.20,20,Grimes,Luana,2162 Delmer Groves,Apt. 577,77013,Houston,TX,+14711273412,alex.stehr@yahoo.com,3333-33**-****-****,VISA,72.00,0.00,USD
1X0Rh7954EI,1X0Rh7954EH,CREDIT_CARD,,21.60,2.40,10,Rath,Scotty,26980 Luci Neck,Suite 373,77003,Houston,TX,+19311042429,junior.fahey@yahoo.com,3333-33**-****-****,VISA,24.00,0.00,USD
1X0RhHb7IDL,1X0RhHb7IDK,CREDIT_CARD,,40.50,4.50,20,Thiel,Carli,10869 Marks Centers,Apt. 505,77010,Houston,TX,+14027336115,jenniffer.thiel@hotmail.com,3333-33**-****-****,VISA,45.00,0.00,USD
1X0RhyM1AL7,1X0RhyM1AL6,CREDIT_CARD,,64.80,7.20,10,Nader,Numbers,36666 Sid Plaza,Suite 119,77006,Houston,TX,+16558339562,lora.brekke@gmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1X75I9LSGvQ,1X75I9LSGvP,CREDIT_CARD,,40.50,4.50,20,Bartoletti,Cleveland,533 Parisian Canyon,Suite 523,75238,Dallas,TX,+16902926987,clarisa.wyman@gmail.com,3333-33**-****-****,VISA,45.00,0.00,USD
1X75JbUW48J,1X75JbUW48I,CREDIT_CARD,,28.80,3.20,10,Kuhn,Berry,299 Walker Locks,Suite 449,78610,Austin,TX,+13535592926,robbie.ortiz@hotmail.com,3333-33**-****-****,VISA,32.00,0.00,USD
1X8kGNISeqm,1X8kGNISeql,CREDIT_CARD,,36.00,4.00,10,Kunde,Ivelisse,471 Miesha Glens,Suite 515,77010,Houston,TX,+19316785484,denita.jakubowski@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1X8kGa6xu41,1X8kGa6xu40,CREDIT_CARD,,28.80,3.20,10,Hammes,Arden,6717 Hagenes Forge,Apt. 674,77010,Houston,TX,+11798278106,shawanda.swift@hotmail.com,3333-33**-****-****,VISA,32.00,0.00,USD
1X8kH0jqwao,1X8kH0jqwan,CREDIT_CARD,,64.80,7.20,10,McKenzie,Cletus,482 Phillip Stream,Apt. 741,77010,Houston,TX,+13571299061,adelaida.strosin@yahoo.com,3333-33**-****-****,VISA,72.00,0.00,USD
1XAfkbYgOTu,1XAfkbYgOTt,CREDIT_CARD,gid://shopify/OrderTransaction/6791340753081,32.00,0.00,10,hj,k,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,•••• •••• •••• 4242,Visa,32.00,0.00,USD
1XAfkbYgOTw,1XAfkbYgOTv,CREDIT_CARD,gid://shopify/OrderTransaction/6791340753081,32.00,0.00,10,hj,k,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,•••• •••• •••• 4242,Visa,32.00,0.00,USD
1XAfkbYgOTy,1XAfkbYgOTx,CREDIT_CARD,gid://shopify/OrderTransaction/6791340753081,32.00,0.00,10,hj,k,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,•••• •••• •••• 4242,Visa,32.00,0.00,USD
1XCIc1jZJg6,1XCIc1jZJg5,CREDIT_CARD,gid://shopify/OrderTransaction/6793670754489,24.00,0.00,10,Nhung,Hong,HN,VN,77069,Houston,TX,6022453256,nhungvu591998@gmail.com,•••• •••• •••• 4444,Mastercard,24.00,0.00,USD
1XCIc1jquoC,1XCIc1jZJg7,CREDIT_CARD,gid://shopify/OrderTransaction/6793670754489,24.00,0.00,10,Nhung,Hong,HN,VN,77069,Houston,TX,6022453256,nhungvu591998@gmail.com,•••• •••• •••• 4444,Mastercard,24.00,0.00,USD
1XCIc1jquoE,1XCIc1jquoD,CREDIT_CARD,gid://shopify/OrderTransaction/6793670754489,24.00,0.00,10,Nhung,Hong,HN,VN,77069,Houston,TX,6022453256,nhungvu591998@gmail.com,•••• •••• •••• 4444,Mastercard,24.00,0.00,USD
1XIhflLLFvD,1XIhflLLFvC,CREDIT_CARD,,64.80,7.20,10,Hermiston,Bryanna,398 Powlowski Hill,Apt. 737,75032,Dallas,TX,+12158092925,tamekia.grant@gmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1XIhfu64Ie8,1XIhfu64Ie7,CREDIT_CARD,,28.80,3.20,10,Lehner,Terrilyn,141 Kulas Mews,Suite 736,75270,Dallas,TX,+19032422539,bryant.marvin@hotmail.com,3333-33**-****-****,VISA,32.00,0.00,USD
1XKURSIuEc8,1XKURSIuEc7,CREDIT_CARD,gid://shopify/OrderTransaction/6800411885753,24.00,0.00,10,le,thuy,ht,"",77021,Houston,TX,+12125551234,thuy.le2@ntq-solution.com.vn,•••• •••• •••• 4444,Mastercard,24.00,0.00,USD
1XKURSIuEcA,1XKURSIuEc9,CREDIT_CARD,gid://shopify/OrderTransaction/6800411885753,24.00,0.00,10,le,thuy,ht,"",77021,Houston,TX,+12125551234,thuy.le2@ntq-solution.com.vn,•••• •••• •••• 4444,Mastercard,24.00,0.00,USD
1XNgIfFyB9V,1XNgIfFyB9U,CREDIT_CARD,,36.00,4.00,20,Reichert,Titus,959 Bogisich Creek,Apt. 115,75001,Dallas,TX,+13330545005,keneth.erdman@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1XNgJcQCOUI,1XNgJcQCOUH,CREDIT_CARD,,43.20,4.80,10,Auer,Leesa,301 Carter Passage,Suite 245,78664,Austin,TX,+12981982301,peter.jacobi@hotmail.com,3333-33**-****-****,VISA,48.00,0.00,USD
1XPsKjEe680,1XPsKjEe67z,CREDIT_CARD,,64.80,7.20,10,Reynolds,Henrietta,90981 Bergstrom Circles,Apt. 596,78742,Austin,TX,+13157156413,shala.wolff@gmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
