id,order_item_id,address1,address2,zipcode,city,state,serial_number,latitude,longitude,installation_time,create_time,update_time,technician_id,service_flow_id,warranty_start_time,warranty_end_time,branch_id,warehouse_id,water_type
1X75KyYdAB2,0105426700044-0101,251 Satterfield Passage,Apt. 951,78717,Austin,TX,20102FTK0111000016,30.239106,-97.795019,2024-09-24 13:09:35.875,2024-09-23 00:25:05.784,2024-09-24 13:09:35.936,11491f332a24d002,1X75KySNzJQ,2024-09-24 13:09:35.875,2031-09-24 13:09:35.875,10fea14a0a949002,1SSlmkCG5OW,
1X75KZPQZRp,0105426700039-0101,93425 Champlin Alley,Suite 640,78703,Austin,TX,20102FTK0111000015,30.200307,-97.758558,2024-09-24 13:09:59.830,2024-09-23 00:25:00.292,2024-09-24 13:09:59.877,11491f332a24d002,1X75KZFUbtN,2024-09-24 13:09:59.830,2028-09-24 13:09:59.830,10fea14a0a949002,1SSlmkCG5OW,
1X75KGKTzuA,0105426700035-0101,175 Jasper Prairie,Suite 404,78701,Austin,TX,20102FSO0111000013,30.246698,-97.837768,2024-09-24 13:10:14.084,2024-09-23 00:24:56.124,2024-09-24 13:10:14.133,11491f03b1061005,1X75KGBOpju,2024-09-24 13:10:14.084,2028-09-24 13:10:14.084,10fea14a0a949002,1SSlmkCG5OW,
1X75K5VAf8X,0105426700033-0101,3125 Hiedi Mews,Suite 858,78712,Austin,TX,20102FSO0111000011,30.454351,-97.92749,2024-09-24 13:10:18.862,2024-09-23 00:24:53.759,2024-09-24 13:10:18.915,11491f332a24d002,1X75K5PD5Oz,2024-09-24 13:10:18.862,2029-09-24 13:10:18.862,10fea14a0a949002,1SSlmkCG5OW,
1X75JRWPmyQ,0105426700025-0101,8801 Hisako Isle,Suite 566,78660,Austin,TX,20102FSM0111100023,30.361653,-97.953254,2024-09-24 13:10:51.575,2024-09-23 00:24:45.026,2024-09-24 13:10:51.629,11491f332a24d002,1X75JRQSDEs,2024-09-24 13:10:51.575,2031-09-24 13:10:51.575,10fea14a0a949002,1SSlmkCG5OW,
1X75IlEBOpL,0105426700018-0101,43895 Murazik Loaf,Suite 795,75126,Dallas,TX,20102FOL0110400029,32.779895,-96.789662,2024-09-24 13:11:34.899,2024-09-23 00:24:35.788,2024-09-24 13:11:34.939,10fea3f1b6cee003,1X75Il56Ef5,2024-09-24 13:11:34.899,2026-09-24 13:11:34.899,10fea1d28b3fa002,1SSlmkCG5OU,
1X75IfZ3aty,0105426700017-0101,84933 Lang Corner,Apt. 315,75209,Dallas,TX,20102FSM0110400042,32.593304,-96.797376,2024-09-24 13:11:40.903,2024-09-23 00:24:34.551,2024-09-24 13:11:40.948,11491de7f6080002,1X75IfRg1W6,2024-09-24 13:11:40.903,2028-09-24 13:11:40.903,10fea1d28b3fa002,1SSlmkCG5OU,
1X75IRyrjpt,0105426700015-0101,3197 Hegmann Forge,Apt. 967,75209,Dallas,TX,20102FSO0110600016,32.788033,-96.677378,2024-09-24 13:11:53.010,2024-09-23 00:24:31.584,2024-09-24 13:11:53.044,10fea3f1b6cee003,1X75IRs3Mi9,2024-09-24 13:11:53.010,2026-09-24 13:11:53.010,10fea1d28b3fa002,1SSlmkCG5OU,
1X75ILvCNNw,0105426700014-0101,5189 Orn Turnpike,Apt. 454,75006,Dallas,TX,20102FQP0110600022,32.64861,-96.813923,2024-09-24 13:11:59.141,2024-09-23 00:24:30.262,2024-09-24 13:11:59.191,10fea3499d98a003,1X75ILmy0bs,2024-09-24 13:11:59.141,2029-09-24 13:11:59.141,10fea1d28b3fa002,1SSlmkCG5OU,
1X75HcWnYKt,0105426700007-0101,407 Lakeshia Courts,Apt. 806,75001,Dallas,TX,20102FSM0110400040,32.745389,-96.776186,2024-09-24 13:12:41.493,2024-09-23 00:24:20.347,2024-09-24 13:12:41.541,10fea3499d98a003,1X75HcP8Nox,2024-09-24 13:12:41.493,2024-09-24 13:12:41.493,10fea1d28b3fa002,1SSlmkCG5OU,
1X75Gyab3LU,0105426700002-0101,118 Stracke Orchard,Suite 926,75039,Dallas,TX,20102FR10110500020,32.585216,-96.744338,2024-09-24 13:13:12.302,2024-09-23 00:24:11.623,2024-09-24 13:13:12.347,11491d93a300d001,1X75GySMgZQ,2024-09-24 13:13:12.302,2029-09-24 13:13:12.302,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP4HqHOgu,0105426900001-0101,2054 Auer Loop,Suite 776,75238,Dallas,TX,20102FTO0110400025,32.559389,-96.692953,2024-09-26 13:12:57.562,2024-09-25 00:24:01.161,2024-09-26 13:12:57.604,10fea3f1b6cee003,1XAP4HPJVKa,2024-09-26 13:12:57.562,2031-09-26 13:12:57.562,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP4bLCzhF,0105426900002-0101,0686 Jeremiah Road,Apt. 852,75007,Dallas,TX,20102FQP0110600024,32.821465,-96.899111,2024-09-26 13:12:50.463,2024-09-25 00:24:05.419,2024-09-26 13:12:50.512,11491de7f6080002,1XAP4b7IeJt,2024-09-26 13:12:50.463,2029-09-26 13:12:50.463,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP4nEJkF7,0105426900003-0101,590 Marion Tunnel,Apt. 276,75233,Dallas,TX,20102FTO0110400026,32.70316,-96.768727,2024-09-26 13:12:43.442,2024-09-25 00:24:08.016,2024-09-26 13:12:43.478,10fea3499d98a003,1XAP4mzYbTZ,2024-09-26 13:12:43.442,2031-09-26 13:12:43.442,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP4xlnsB4,0105426900004-0101,8555 Mayer Branch,Apt. 628,75007,Dallas,TX,20102FQP0110600025,32.581526,-96.671808,2024-09-26 13:12:36.284,2024-09-25 00:24:10.318,2024-09-26 13:12:36.330,10fea3f1b6cee003,1XAP4xZb7a6,2024-09-26 13:12:36.284,2028-09-26 13:12:36.284,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP5EQP1z5,0105426900006-0101,8903 Lorri Passage,Apt. 794,75238,Dallas,TX,20102FTN0110600018,32.738378,-96.633504,2024-09-26 13:12:21.820,2024-09-25 00:24:13.956,2024-09-26 13:12:21.868,11491d93a300d001,1XAP5EH2Ggl,2024-09-26 13:12:21.820,2026-09-26 13:12:21.820,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP5MvI3s7,0105426900007-0101,13983 Marquerite Ports,Apt. 673,75238,Dallas,TX,20102FTK0110400019,32.730564,-96.777072,2024-09-26 13:12:14.843,2024-09-25 00:24:15.811,2024-09-26 13:12:14.896,11491d93a300d001,1XAP5MhfJcp,2024-09-26 13:12:14.843,2028-09-26 13:12:14.843,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP5WZMt4i,0105426900008-0101,9180 Feil Flats,Suite 277,75006,Dallas,TX,20102FSO0110500017,32.700733,-96.86592,2024-09-26 13:12:07.584,2024-09-25 00:24:17.918,2024-09-26 13:12:07.622,11491de7f6080002,1XAP5WM1jxU,2024-09-26 13:12:07.584,2031-09-26 13:12:07.584,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP5lx3Znd,0105426900010-0101,3666 Louetta Station,Suite 443,75126,Dallas,TX,20102FSO0110500016,32.569376,-96.614733,2024-09-26 13:11:53.640,2024-09-25 00:24:21.279,2024-09-26 13:11:53.673,10fea3f1b6cee003,1XAP5lpOPHh,2024-09-26 13:11:53.640,2024-09-26 13:11:53.640,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP5tlMmAD,0105426900011-0101,3352 Wen Burgs,Suite 617,75061,Dallas,TX,20102FQP0110600026,32.659372,-96.838564,2024-09-26 13:11:46.614,2024-09-25 00:24:22.985,2024-09-26 13:11:46.642,10fea3499d98a003,1XAP5tXApen,2024-09-26 13:11:46.614,2029-09-26 13:11:46.614,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP629x6rC,0105426900012-0101,7057 Jacobi Union,Apt. 634,75126,Dallas,TX,20102FTN0110600019,32.549121,-96.794279,2024-09-26 13:11:39.554,2024-09-25 00:24:24.818,2024-09-26 13:11:39.584,10fea3499d98a003,1XAP61wbxjy,2024-09-26 13:11:39.554,2027-09-26 13:11:39.554,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP6IsWfYA,0105426900014-0101,9939 Franklyn Haven,Apt. 969,75126,Dallas,TX,20102FR10110400004,32.721942,-96.728823,2024-09-26 13:11:25.224,2024-09-25 00:24:28.471,2024-09-26 13:11:25.272,10fea3499d98a003,1XAP6Iiahzi,2024-09-26 13:11:25.224,2027-09-26 13:11:25.224,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP6QnvqCi,0105426900015-0101,889 Wiegand Course,Suite 372,75209,Dallas,TX,20102FSO0110500018,32.714049,-96.81053,2024-09-26 13:11:18.278,2024-09-25 00:24:30.202,2024-09-26 13:11:18.328,11491d93a300d001,1XAP6Qb9tLc,2024-09-26 13:11:18.278,2027-09-26 13:11:18.278,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP6a3G2iJ,0105426900016-0101,6379 Avery Rapid,Apt. 113,75233,Dallas,TX,20102FOL0110500001,32.750739,-96.652839,2024-09-26 13:11:11.016,2024-09-25 00:24:32.222,2024-09-26 13:11:11.044,11491de7f6080002,1XAP6ZsTHlf,2024-09-26 13:11:11.016,2029-09-26 13:11:11.016,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP6hi8xM0,0105426900017-0101,8558 Streich Motorway,Suite 914,75203,Dallas,TX,20102FSM0110400045,32.928722,-96.887827,2024-09-26 13:11:03.520,2024-09-25 00:24:33.895,2024-09-26 13:11:03.573,10fea3f1b6cee003,1XAP6hZczRs,2024-09-26 13:11:03.520,2029-09-26 13:11:03.520,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP6y6ORTh,0105426900019-0101,5487 Nenita Green,Apt. 997,75039,Dallas,TX,20102FTM0110600018,32.866463,-96.607889,2024-09-26 13:10:49.440,2024-09-25 00:24:37.475,2024-09-26 13:10:49.488,11491de7f6080002,1XAP6xuBgsj,2024-09-26 13:10:49.440,2027-09-26 13:10:49.440,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP76S8mkw,0105426900020-0101,54681 Strosin Fort,Apt. 772,75061,Dallas,TX,20102FSO0110500019,32.568352,-96.855143,2024-09-26 13:10:42.306,2024-09-25 00:24:39.298,2024-09-26 13:10:42.350,11491d93a300d001,1XAP76FMptq,2024-09-26 13:10:42.306,2028-09-26 13:10:42.306,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP7FFeHbm,0105426900021-0101,0972 MacGyver Ranch,Suite 819,75126,Dallas,TX,20102FSO0110500020,32.649168,-96.782202,2024-09-26 13:10:35.308,2024-09-25 00:24:41.221,2024-09-26 13:10:35.358,11491d93a300d001,1XAP7F9ghsE,2024-09-26 13:10:35.308,2026-09-26 13:10:35.308,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP7UGk6aF,0105426900023-0101,3782 Schaden Tunnel,Suite 407,75050,Dallas,TX,20102FSM0110400046,32.750493,-96.831388,2024-09-26 13:10:21.130,2024-09-25 00:24:44.501,2024-09-26 13:10:21.159,10fea3499d98a003,1XAP7U5fkVX,2024-09-26 13:10:21.130,2029-09-26 13:10:21.130,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP7c7D3Mm,0105426900024-0101,92774 Juliann Parks,Suite 546,75019,Dallas,TX,20102FTM0110600019,32.826292,-96.746332,2024-09-26 13:10:14.079,2024-09-25 00:24:46.214,2024-09-26 13:10:14.131,10fea3499d98a003,1XAP7c0OgF2,2024-09-26 13:10:14.079,2027-09-26 13:10:14.079,10fea1d28b3fa002,1SSlmkCG5OU,
1XAP98Oact4,0105426900038-0101,7902 Stuart Center,*********,78653,Austin,TX,20102FQP0111200024,30.425738,-97.947042,2024-09-26 13:08:39.820,2024-09-25 00:25:06.807,2024-10-14 08:35:35.214,11491f03b1061005,1XAP98Id39W,2024-09-26 13:08:39.820,2031-09-26 13:08:39.820,10fea14a0a949002,1SSlmkCG5OW,
1XAP91dgD4J,0105426900037-0101,3150 Reynolds Drive,********,78653,Austin,TX,20102FSO0111200025,30.279846,-97.753724,2024-09-26 13:08:47.002,2024-09-25 00:25:05.331,2024-10-14 08:41:41.990,11491f59d0dbf003,1XAP91PUGYt,2024-09-26 13:08:47.002,2029-09-26 13:08:47.002,10fea14a0a949002,1SSlmkCG5OW,
1XDsMGuvJDO,0105427100039-0102,3333 raleigh st.,"",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-27 02:36:42.663,2024-09-27 02:36:46.479,,1XDsMGkzLex,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XmbWcnDXHC,0105429200032-0101,477 Fredia Union,Suite 651,78610,Austin,TX,20102FTN0111200018,30.437654,-97.807548,2024-10-31 10:39:19.583,2024-10-18 00:47:21.171,2024-10-31 09:59:20.106,11491f59d0dbf003,1XmbWcgglHX,2024-10-31 10:39:19.583,2031-10-31 10:39:19.583,10fea14a0a949002,1SSlmkCG5OW,Sewer
1XAP7x7aCUc,0105426900027-0101,2999 Fonda Underpass,Apt. 132,78617,Austin,TX,20102FQP0111200021,30.296259,-97.783452,2024-09-26 13:09:52.212,2024-09-25 00:24:50.803,2024-09-26 13:09:52.258,11491f332a24d002,1XAP7wwVqPu,2024-09-26 13:09:52.212,2031-09-26 13:09:52.212,10fea14a0a949002,1SSlmkCG5OW,
1XAP8409muH,0105426900028-0101,865 Garth Rest,Apt. 743,78701,Austin,TX,20102FQP0111200022,30.14966,-97.981061,2024-09-26 13:09:45.050,2024-09-25 00:24:52.306,2024-09-26 13:09:45.083,11491f59d0dbf003,1XAP83t3oeT,2024-09-26 13:09:45.050,2031-09-26 13:09:45.050,10fea14a0a949002,1SSlmkCG5OW,
1XAP89LhGrO,0105426900029-0101,8764 Verla Plains,Apt. 609,78705,Austin,TX,20102FOL0111100014,30.301407,-97.984921,2024-09-26 13:09:37.679,2024-09-25 00:24:53.473,2024-09-26 13:09:37.710,11491f59d0dbf003,1XAP89FAUri,2024-09-26 13:09:37.679,2031-09-26 13:09:37.679,10fea14a0a949002,1SSlmkCG5OW,
1XDtna6fDyN,0105427100040-0102,hn,"",77021,Houston,TX,,,,,2024-09-27 02:56:52.113,2024-09-27 02:56:55.665,,1XDtnZt2Tj6,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAP8NZy5Sm,0105426900031-0101,7336 Ullrich Gardens,Suite 824,78613,Austin,TX,20102FSM0111100026,30.405186,-97.862669,2024-09-26 13:09:24.596,2024-09-25 00:24:56.581,2024-09-26 13:09:24.630,11491f03b1061005,1XAP8NPSveC,2024-09-26 13:09:24.596,2024-09-26 13:09:24.596,10fea14a0a949002,1SSlmkCG5OW,
1XAP8ULRhdb,0105426900032-0101,55647 Thiel Mills,Suite 616,78613,Austin,TX,20102FSW0111200028,30.200562,-97.76943,2024-09-26 13:09:17.463,2024-09-25 00:24:58.059,2024-09-26 13:09:17.518,10fea4c14ccb9005,1XAP8UFCWlz,2024-09-26 13:09:17.463,2028-09-26 13:09:17.463,10fea14a0a949002,1SSlmkCG5OW,
1XAP8aqI1QL,0105426900033-0101,63644 Corwin Village,Apt. 316,78652,Austin,TX,20102FTO0111100010,30.21374,-97.831016,2024-09-26 13:09:11.808,2024-09-25 00:24:59.478,2024-09-26 13:09:11.841,11491f332a24d002,1XAP8afmrbl,2024-09-26 13:09:11.808,2024-09-26 13:09:11.808,10fea14a0a949002,1SSlmkCG5OW,
1XAP8vg2xOn,0105426900036-0101,137 Giuseppe Mountains,Apt. 120,78717,Austin,TX,,30.171623,-97.705207,,2024-09-25 00:25:04.029,2024-09-25 00:25:04.561,,1XAP8vWxnEX,,,10fea14a0a949002,1SSlmkCG5OW,
1XAP8pjNYfu,0105426900035-0101,66416 Stroman Knolls,Suite 958,78641,Austin,TX,20102FR10111200039,30.346485,-97.950214,2024-09-26 13:08:57.390,2024-09-25 00:25:02.730,2024-09-26 13:08:57.434,11491f03b1061005,1XAP8pYanjG,2024-09-26 13:08:57.390,2026-09-26 13:08:57.390,10fea14a0a949002,1SSlmkCG5OW,
1XAP9SAY9qW,0105426900041-0101,607 Ethan Village,Suite 108,78652,Austin,TX,20102FTO0111100012,30.279988,-97.613814,2024-09-26 13:08:17.287,2024-09-25 00:25:11.126,2024-09-26 13:08:17.339,11491f59d0dbf003,1XAP9S59mN6,2024-09-26 13:08:17.287,2029-09-26 13:08:17.287,10fea14a0a949002,1SSlmkCG5OW,
1XAP9XXZ9hB,0105426900042-0101,55473 Hoeger Mountain,Apt. 669,78701,Austin,TX,20102FTM0111200031,30.18007,-97.814923,2024-09-26 13:08:09.787,2024-09-25 00:25:12.299,2024-09-26 13:08:09.838,11491f332a24d002,1XAP9XLMP6D,2024-09-26 13:08:09.787,2031-09-26 13:08:09.787,10fea14a0a949002,1SSlmkCG5OW,
1XAP9e401vB,0105426900043-0101,479 Scott Rest,Apt. 133,78610,Austin,TX,20102FSW0111200029,30.20894,-97.911358,2024-09-26 13:08:02.747,2024-09-25 00:25:13.725,2024-09-26 13:08:02.791,11491f03b1061005,1XAP9dyK3Jh,2024-09-26 13:08:02.747,2027-09-26 13:08:02.747,10fea14a0a949002,1SSlmkCG5OW,
1XAP9rUFvLr,0105426900045-0101,715 Howard Knolls,Apt. 737,78704,Austin,TX,20102FOL0111100016,30.130391,-97.960732,2024-09-26 13:07:49.109,2024-09-25 00:25:16.656,2024-09-26 13:07:49.163,11491f332a24d002,1XAP9rNj9MB,2024-09-26 13:07:49.109,2029-09-26 13:07:49.109,10fea14a0a949002,1SSlmkCG5OW,
1XAP9xGFcoU,0105426900046-0101,192 Travis Oval,Apt. 658,78617,Austin,TX,20102FR10111200041,30.383165,-97.90622,2024-09-26 13:07:41.717,2024-09-25 00:25:17.918,2024-09-26 13:07:41.773,11491f03b1061005,1XAP9x1Csus,2024-09-26 13:07:41.717,2031-09-26 13:07:41.717,10fea14a0a949002,1SSlmkCG5OW,
1XAPA3dsvqC,0105426900047-0101,48496 Gislason Drives,Apt. 856,78704,Austin,TX,20102FR10111200042,30.157535,-97.767056,2024-09-26 13:07:32.020,2024-09-25 00:25:19.312,2024-09-26 13:07:32.079,10fea4c14ccb9005,1XAPA3UWAXs,2024-09-26 13:07:32.020,2028-09-26 13:07:32.020,10fea14a0a949002,1SSlmkCG5OW,
1XAPAGLZnwH,0105426900049-0101,38619 Winford Inlet,Suite 613,77014,Houston,TX,,29.86643,-95.354674,,2024-09-25 00:25:22.086,2024-09-25 00:25:22.086,,1XAPAGFKd4f,,,"","",
1XAZe21c8dv,0105426900050-0201,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 02:52:01.408,2024-09-25 02:52:01.408,,1XAZe1n8b0Q,,,"","",
1XAZspkywOG,0105426900051-0101,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 02:55:21.863,2024-09-25 02:55:26.608,,1XAZspTx0aD,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAZtBe59Hp,0105426900051-0201,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 02:55:26.643,2024-09-25 02:55:30.840,,1XAZtBW8Ndo,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAZtV13ye4,0105426900051-0301,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 02:55:30.874,2024-09-25 02:55:35.148,,1XAZtUt7D01,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAbqjt4W0h,0105426900052-0101,Testarossa Winery,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 03:22:52.733,2024-09-25 03:22:55.903,,1XAbqjfRllQ,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAfebQqTzr,0105426900053-0102,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 04:16:06.854,2024-09-25 04:16:09.022,,1XAfebKbJ8G,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAfemKhOip,0105426900054-0102,Ha Dong,Ha Noi,77068,Houston,TX,,30.0041567,-95.4935119,,2024-09-25 04:16:09.234,2024-09-25 04:16:11.251,,1XAfemDbQT2,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAfexw2SdB,0105426900055-0102,test,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 04:16:11.768,2024-09-25 04:16:14.836,,1XAfexjY6uA,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAffCDNLLL,0105426900055-0202,test,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 04:16:14.886,2024-09-25 04:16:17.576,,1XAffC1SBsP,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAffPQ0UUh,0105426900056-0101,5654654,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 04:16:17.770,2024-09-25 04:16:19.739,,1XAffPFVKg8,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAffZRvcVE,0105426900057-0102,Ha Dong,Ha Noi,77068,Houston,TX,,30.0041567,-95.4935119,,2024-09-25 04:16:19.962,2024-09-25 04:16:21.898,,1XAffZJhFjB,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAffjUe0Un,0105426900058-0102,thuy,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 04:16:22.155,2024-09-25 04:16:24.077,,1XAffjM82ag,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAffsVpml2,0105426900058-0202,thuy,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 04:16:24.125,2024-09-25 04:16:26.189,,1XAffsPJ0lL,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAfkbpQjA1,0105426900059-0101,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 04:17:28.193,2024-09-25 04:17:31.896,,1XAfkbdDyZ4,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAfkt5q4gH,0105426900059-0201,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 04:17:31.964,2024-09-25 04:17:35.502,,1XAfkswTJNw,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XCH8BUpHqp,0105427000038-0101,Ame,"",77062,Houston,TX,,,,,2024-09-26 03:28:09.671,2024-09-26 03:28:12.041,,1XCH8BGuwTU,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XCYuqDAAO7,0105427000056-0101,3333,"",77069,Houston,TX,,,,,2024-09-26 07:37:02.104,2024-09-26 07:37:05.448,,1XCYuq450Ds,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAfl9aqPTt,0105426900059-0301,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 04:17:35.567,2024-09-25 04:17:39.114,,1XAfl9RlFJa,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAflR45FBI,0105426900060-0101,Testarossa Winery,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 04:17:39.383,2024-09-25 04:17:42.963,,1XAflQrsUaL,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAfsHTkM3I,0105426900061-0101,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 04:19:12.085,2024-09-25 04:19:12.085,,1XAfsHMMmfR,,,"","",
1XAfwLN6EhE,0105426900062-0101,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 04:20:07.104,2024-09-25 04:20:09.894,,1XAfwLC1scX,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAfwZEY5PU,0105426900063-0101,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 04:20:10.133,2024-09-25 04:20:12.987,,1XAfwZ2LKoX,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAfwmXQPQ5,0105426900063-0201,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 04:20:13.039,2024-09-25 04:20:15.759,,1XAfwmKw3h2,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAfwzDhHk4,0105426900063-0301,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,,29.7020479,-95.3733134,,2024-09-25 04:20:15.808,2024-09-25 04:20:18.479,,1XAfwz1m8H6,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAi8Ism5v2,0105426900064-0101,Testarossa Winery,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 04:50:48.305,2024-09-25 04:50:50.516,,1XAi8Ijgvkn,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XApMhNTRUn,0105426900065-0101,Testarossa Winery,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 06:32:00.575,2024-09-25 06:32:05.515,,1XApMhC7UI2,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XApdRxFVdu,0105426900066-0101,4242,4242,77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 06:35:47.424,2024-09-25 06:35:51.786,,1XApdRh4NE3,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAqrQtAdjt,0105426900067-0101,Testarossa Winery,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 06:52:56.401,2024-09-25 06:52:59.229,,1XAqrQfXtUU,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAqreQWVOS,0105426900067-0201,Testarossa Winery,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 06:52:59.358,2024-09-25 06:53:01.891,,1XAqre8vNK7,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XAqrqKXZc9,0105426900067-0301,Testarossa Winery,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 06:53:01.958,2024-09-25 06:53:04.163,,1XAqrq9BcPC,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XArk5UWGO9,0105426900068-0101,Testarossa Winery,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 07:05:16.549,2024-09-25 07:05:18.765,,1XArk5HB7Go,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XArkFtiV4l,0105426900068-0201,Testarossa Winery,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 07:05:18.823,2024-09-25 07:05:20.969,,1XArkFm3KYg,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XArkQ0SoJA,0105426900068-0301,Testarossa Winery,"",77021,Houston,TX,,29.69822589999999,-95.3573194,,2024-09-25 07:05:21.030,2024-09-25 07:05:23.170,,1XArkPqoRsb,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XArzAH4JKf,0105426900069-0102,Ha Noi,Viet Nam,77069,Houston,TX,,29.991318,-95.5249863,,2024-09-25 07:08:40.728,2024-09-25 07:08:42.973,,1XArzA2sMpG,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XArzKsTIb3,0105426900069-0202,Ha Noi,Viet Nam,77069,Houston,TX,,29.991318,-95.5249863,,2024-09-25 07:08:43.043,2024-09-25 07:08:45.105,,1XArzKgpkGC,,,10fea0f2db2c2001,1SSlmkCG5OV,
1XArzUeUtJt,0105426900069-0302,Ha Noi,Viet Nam,77069,Houston,TX,,29.991318,-95.5249863,,2024-09-25 07:08:45.178,2024-09-25 07:08:47.234,,1XArzUSI8is,,,10fea0f2db2c2001,1SSlmkCG5OV,
